source,dest,time
29135,35821,20070716
58066,26056,20120327
57427,57514,20101012
32776,57515,20100730
58065,57515,20101212
53761,57514,20100729
57515,53761,20100729
29135,35821,20080513
26004,57514,20111122
58067,26490,20120118
58066,26490,20111208
57514,57514,20100417
55413,57515,20101015
58068,26490,20120222
35821,29135,20080508
58066,26056,20120315
35821,29135,20080617
32776,60553,20080509
58067,26490,20120104
25970,57514,20120223
26004,57514,20120213
26004,57515,20111207
57814,57514,20111022
35821,32433,20080515
29137,29135,20080628
58067,26057,20120528
58065,26490,20120425
24637,35821,20080630
58067,26490,20111207
26130,57514,20111115
58067,26490,20120330
57515,26490,20120228
35821,29135,20070718
58067,26490,20120312
25990,57515,20120222
26058,57514,20120502
58065,26490,20111214
26005,57515,20120116
32433,35821,20071016
58066,26490,20111228
60553,60553,20080511
46056,26490,20111216
56501,57515,20110210
57835,57515,20101204
25996,57515,20120227
58304,56500,20110216
35821,35780,20071128
26004,57515,20110506
48135,35821,20070520
58067,26490,20120202
60103,60553,20090829
57515,53761,20101022
56713,26490,20111019
26004,57514,20120204
26454,57515,20120113
57513,29135,20100411
28853,57514,20120525
26005,57515,20120718
25991,57515,20120427
58067,26490,20120618
35821,60553,20080614
58067,26056,20120216
58815,29135,20071015
59164,59164,20090413
57744,55558,20110210
47884,37514,20080622
29640,29135,20080509
35821,35821,20080429
35821,32433,20071024
29134,60553,20090412
29135,35821,20080707
70008,57514,20110829
26490,57514,20120521
26454,57515,20120201
58065,25990,20120702
26005,57514,20120517
60553,60553,20080614
51679,57515,20100614
35821,29135,20080617
26005,57515,20120221
29135,35821,20080703
35821,32433,20071025
46099,26490,20120208
26004,57514,20120531
58578,57515,20101018
35821,29135,20071123
29135,35821,20080719
25996,57514,20111025
28875,57515,20120209
59475,58139,20111204
58067,57515,20100216
58574,57514,20101021
58066,59351,20120505
35821,32433,20071126
35821,29135,20070711
56711,57514,20120714
35195,32433,20071023
29135,35821,20070612
36325,32433,20080513
27818,57514,20120709
59475,60013,20120602
26446,57515,20120118
58065,57515,20120128
26005,57514,20120612
57892,26490,20120709
26004,57514,20120131
26004,57514,20111021
58067,26057,20120326
25987,57515,20111206
26005,57515,20120307
57515,57515,20120701
58068,26490,20120607
58066,26490,20120704
25996,57515,20111110
29523,35821,20080613
58065,26490,20120329
57514,26056,20120331
58066,57515,20120318
29135,35821,20080428
58067,57514,20110220
60103,35821,20080706
58066,26490,20120314
27800,57515,20120328
26004,57515,20120503
58066,57515,20110129
26004,57515,20111020
26446,57515,20120323
35158,29135,20071019
32433,35821,20071009
60103,29135,20071013
40647,60103,20090415
57515,26490,20111201
32433,35781,20070719
53992,26490,20120719
26417,57514,20120329
26007,29135,20080628
29135,35821,20080514
29135,60103,20080517
35821,29135,20070619
35821,32433,20080709
60553,35821,20080511
60552,59164,20090416
26411,57514,20111212
29134,32433,20071017
26005,57514,20120315
56713,26490,20120424
57514,26490,20120209
31113,29135,20090729
57041,57515,20110204
29135,29523,20080613
58067,26489,20120313
58067,57515,20101023
57265,26490,20111025
33277,60103,20070715
57835,57514,20120430
28856,57514,20120217
25993,57514,20120220
26417,57515,20111109
26446,57515,20120309
35821,32433,20080514
35821,29135,20070614
29135,35821,20080617
60553,60553,20090830
35821,47895,20070613
26004,57515,20120302
57513,26490,20120109
26446,57515,20120615
60553,60553,20080405
36415,57514,20110122
26415,57514,20120129
29135,60553,20080515
32433,35821,20080616
29134,57515,20100416
58067,57514,20120310
29135,35821,20080610
29527,30260,20070616
46096,58073,20120621
26005,58068,20120723
58065,26490,20111202
29135,60103,20071123
58067,54374,20120601
56712,57515,20120722
58099,57514,20100218
58066,57514,20100404
30739,35821,20070519
32433,35821,20070412
57515,26490,20120206
29135,35821,20080504
26005,57515,20120605
57514,53761,20110213
59316,57514,20100904
55821,57515,20101020
58067,57514,20100724
57514,53761,20101013
55409,57514,20101008
57514,57515,20101205
26005,59303,20120628
58844,60553,20090407
57859,26490,20111128
53993,55821,20120622
26490,57515,20120203
27815,57514,20120423
56500,57515,20101027
57514,53761,20101026
26004,58067,20120111
26005,57514,20120710
26005,57514,20120319
35821,29135,20070521
46095,26057,20120530
26490,58066,20120215
58053,71220,20120401
35821,29135,20080407
29135,35821,20080704
25972,57515,20120711
60553,60103,20090417
28051,29135,20080516
29135,35821,20080702
35822,29134,20070620
58066,53761,20101008
58814,21496,20080608
35821,29135,20080705
58067,26490,20120112
35821,32745,20080701
29135,35821,20071126
58067,57515,20111210
53992,26056,20120620
29135,31113,20090728
58065,57514,20110910
69917,57859,20101113
57515,26490,20120119
50961,26490,20120120
29638,60553,20071012
40431,57514,20101004
26489,57515,20111108
58065,26490,20111124
26004,57515,20111124
25991,57515,20120724
58066,58067,20120101
57515,26490,20120221
59164,60553,20090414
58067,26490,20120604
29135,35821,20071023
57839,55821,20110208
60553,35821,20080609
36977,40424,20070617
70123,57514,20120516
26417,57514,20111128
57513,59074,20110213
26489,26224,20110824
28863,26490,20110828
28777,29134,20110808
28777,26489,20110809
26485,29135,20110902
28044,32721,20110830
29140,26489,20110828
32776,26489,20110807
32721,32430,20110809
32776,32992,20110803
28042,32721,20110809
28865,32721,20110827
59480,46086,20070801
62147,33512,20070806
34256,58587,20070802
57823,29135,20070810
36237,33511,20070803
37344,59481,20070806
34076,33510,20070805
34114,36564,20070806
35729,34449,20070801
33364,33510,20070802
33510,59480,20070807
33510,35729,20070809
32433,33510,20070731
35728,33512,20070804
62147,33511,20070807
34256,59480,20070805
33276,35729,20070802
57704,33512,20070808
36479,36242,20070803
33510,59481,20070809
34076,59480,20070731
33364,33512,20070809
60553,29135,20080820
63031,63007,20080922
60637,56951,20080917
63031,65909,20080930
62614,63306,20080927
60638,63306,20080923
58815,60553,20080908
62989,60637,20080905
63031,63031,20080729
60424,63031,20080806
60048,63007,20080925
61052,60553,20080907
63031,60553,20080924
21254,63031,20080823
58844,63031,20080915
63031,63031,20081005
63031,63031,20080808
62950,62951,20080805
62687,60103,20080819
63007,63031,20080927
63031,60103,20080906
58814,60553,20080909
63031,63031,20080922
60075,63031,20080911
63031,63031,20080912
50678,60553,20080914
63031,63031,20080920
60637,60553,20080902
62987,63007,20080825
60318,45616,20080918
63031,63306,20080730
63031,62987,20080914
60591,63031,20080914
63030,63031,20081006
29136,29138,20070623
29136,29547,20070417
29135,29138,20070618
29138,29547,20070419
29138,29135,20070614
29140,32433,20070416
28862,29135,20070417
29138,29135,20070619
29137,29138,20070613
28050,29135,20070617
28051,29135,20070416
29136,29135,20070421
29135,29547,20070416
29137,29138,20070617
28051,29896,20070417
28861,29135,20070418
28863,29140,20070615
28781,29135,20070422
32776,33076,20070623
29139,29134,20070624
29136,29547,20070421
30874,28781,20070415
29135,29135,20070419
28781,29135,20070418
29135,29135,20070421
29138,28781,20070622
29136,32717,20090920
23705,32776,20090220
25614,25539,20090219
32721,49540,20090109
29136,29135,20090915
28852,25356,20090209
23708,21867,20090124
31988,29135,20090925
29137,29135,20090919
29137,31988,20090928
30873,28046,20090110
32775,25467,20090220
33153,33154,20090610
49540,28050,20090110
29137,29135,20090923
25604,41001,20090126
29135,31988,20090924
29135,25604,20090203
23705,33286,20090130
29137,31988,20090922
25995,23707,20090125
30580,32433,20090325
29137,29137,20090924
29135,31988,20090923
35303,31281,20081027
31935,33842,20081027
35304,31935,20081212
32109,23956,20100626
32433,32433,20080901
31293,31292,20080808
29506,29506,20080802
31988,29135,20080807
32433,32433,20080519
21180,22273,20080524
33111,29135,20080529
32433,35303,20080731
31988,29135,20080730
29136,33111,20080717
33443,33452,20080629
29135,29135,20080528
29135,33111,20080605
29137,31988,20080724
29135,29135,20080630
29135,33111,20080624
32433,32433,20080803
29135,33111,20080709
31988,29135,20080815
29135,33154,20080603
29135,32433,20080716
29135,33111,20080710
29135,31293,20080819
31988,30691,20080726
29135,33118,20080715
30691,29135,20080812
33111,29134,20080705
29135,28051,20080819
30691,30691,20080814
32776,32776,20080521
33111,29135,20080711
33111,29135,20080522
29135,31292,20080820
29135,39810,20080523
33111,32433,20080521
28050,28050,20080711
29134,33111,20080716
29135,29505,20080809
29135,29135,20080715
31988,29135,20080801
33911,33911,20080817
66561,29135,20080530
29135,31135,20080824
29135,29135,20080806
33111,28051,20080621
71330,32721,20080619
33111,29135,20080624
29135,31988,20080720
31989,29506,20080807
29135,33111,20080702
33111,30122,20080629
32433,33118,20070720
27801,25884,20071229
27724,38314,20080101
25901,29574,20080128
25497,52453,20071208
26128,25881,20071211
23551,22629,20071226
32433,25881,20071207
33022,27724,20080115
25990,27724,20071231
25972,25977,20080216
28458,25881,20071210
25881,25497,20071216
33016,26454,20111013
32433,26006,20110830
26005,33111,20110909
14509,34533,20111022
32777,26059,20111011
26488,26488,20110831
29136,28613,20110917
28044,33798,20111010
33111,32554,20110911
29140,26488,20110831
36612,36506,20091009
27046,26087,20071226
28864,26129,20071230
27722,32197,20080223
27722,26086,20080315
26124,27670,20080316
26131,51616,20080105
27722,27722,20071201
32433,26086,20071130
26129,27669,20071202
27669,27047,20080107
29135,33111,20080718
37028,27981,20080720
33947,29135,20080819
29137,29135,20080807
30162,30162,20080817
29135,29135,20080816
28051,29135,20080815
31855,31622,20080829
29137,29135,20080820
43602,47055,20080823
32433,32433,20080714
32038,32433,20071129
32433,25364,20080522
25982,25364,20080621
25595,25593,20080309
25982,25367,20071215
29698,29625,20080628
25982,23858,20080312
25982,25981,20080404
25982,29670,20080710
29950,31134,20080630
25590,25982,20080227
25979,26446,20080702
26446,25982,20080815
25982,46610,20071221
29901,28256,20080629
24432,38188,20080810
27943,25593,20080112
29546,29135,20080522
25687,25690,20080326
25980,26004,20080323
25982,25981,20080701
25591,26225,20080707
25985,28853,20080224
40731,41018,20080813
28864,25996,20080713
26059,26008,20080214
27889,28868,20080328
32067,28809,20090216
27227,45382,20081028
33747,32068,20081115
43671,33747,20081226
32693,36273,20090314
44677,33747,20090123
44542,30805,20090205
45336,32068,20090203
32067,28793,20081214
30804,15180,20081122
40647,37213,20090312
32067,45183,20081203
44542,33747,20090213
33747,32069,20090318
43299,33747,20081209
43298,30805,20090122
44542,33747,20090305
30805,33747,20081108
42113,30804,20090311
32068,30804,20081119
33747,15677,20081207
30805,30804,20090131
44542,33747,20090304
33747,45183,20081118
32068,45382,20081106
30826,33747,20081211
15202,45450,20090209
43287,30806,20081111
29863,15180,20081227
43291,32067,20081205
45336,33747,20090212
43213,33747,20090224
45336,32067,20081117
45334,45323,20090228
34308,36336,20090321
45183,33747,20090301
32068,32197,20081024
45183,33747,20090308
44542,45382,20090226
43290,33747,20081121
33747,32492,20090109
45449,32068,20081204
44542,32068,20081203
32067,28785,20090303
30805,30830,20090307
32068,33747,20081113
45184,32068,20090211
45449,33747,20081201
30805,44542,20081204
32067,33747,20090219
32068,45183,20081201
26759,26759,20090123
32068,15450,20081109
30805,33747,20081206
32068,33747,20081102
32067,45183,20090228
44542,27227,20090318
43289,40647,20090312
44542,30805,20081118
15203,45382,20081116
43300,33747,20081031
15901,45382,20081026
45183,32068,20090202
44542,40806,20090120
30806,30805,20090321
45336,45382,20090302
45336,30805,20081107
45336,30805,20090204
44542,33747,20081208
30805,45382,20081103
33047,39275,20090321
27227,33747,20081112
30807,15180,20090208
44542,33747,20081027
44542,30805,20090210
12987,12988,20090208
32068,36326,20090213
44542,33747,20090217
44542,33747,20090225
44542,15179,20090209
45183,40654,20090310
15179,12988,20081228
44501,33747,20090317
30805,15452,20081026
43300,33747,20090228
43289,30805,20081103
32068,30805,20081209
42113,32068,20081222
32068,30866,20090212
33747,45183,20081202
30805,30807,20090222
43286,30805,20090121
33747,15451,20081116
15452,45382,20081207
32068,45450,20081104
43290,45450,20081225
45336,33747,20090306
33747,45450,20081031
45184,32067,20081212
45183,33747,20090220
15181,15452,20081123
32068,36341,20090211
32068,33747,20081201
12988,33747,20081109
27227,33747,20081029
33747,33747,20090215
45336,43533,20090312
45336,33747,20090108
38503,33747,20081231
44849,30805,20090309
45140,45382,20090306
32068,45382,20090206
32067,28806,20090205
32067,45382,20081209
43532,33747,20090227
43289,36988,20081223
44542,33747,20090302
43299,33747,20090120
32067,15452,20081214
30805,50456,20090214
51023,33747,20090214
44542,30804,20090226
45140,45382,20081223
32068,45382,20090202
44542,33747,20090218
32067,25286,20090221
43299,32068,20081120
32068,30805,20081025
43289,15180,20081224
32068,33747,20090315
30804,33747,20090207
44542,32067,20081104
32068,12987,20081213
40654,45450,20081222
44542,33747,20090303
30805,45183,20081211
45334,45450,20090119
44542,33747,20081030
43289,32068,20090201
45336,44542,20090304
44542,30745,20090321
44680,30804,20081028
36343,44542,20081105
44542,32067,20090223
32068,45382,20081120
32067,45382,20090216
43327,33747,20090319
44542,30804,20090216
43275,33747,20090119
44542,33747,20090206
27227,44542,20081121
32433,26006,20110830
13824,28853,20110312
29033,32433,20110311
59480,46086,20070801
62147,33512,20070806
34256,58587,20070802
57823,29135,20070810
36237,33511,20070803
37344,59481,20070806
34076,33510,20070805
34114,36564,20070806
35729,34449,20070801
33364,33510,20070802
33510,59480,20070807
33510,35729,20070809
32433,33510,20070731
35728,33512,20070804
62147,33511,20070807
34256,59480,20070805
33276,35729,20070802
57704,33512,20070808
36479,36242,20070803
33510,59481,20070809
34076,59480,20070731
33364,33512,20070809
28491,28491,20080301
28642,26086,20071229
25883,26086,20071208
27724,26086,20080301
27362,27722,20080119
27383,25971,20080222
27724,27724,20080115
26130,27670,20080302
26129,51499,20080105
27724,27722,20071204
27722,28864,20080223
32433,64460,20071214
29136,30918,20080320
28491,27723,20080301
29136,27722,20071130
27724,25896,20071226
25985,49940,20080107
27722,27724,20071201
32776,32776,20080115
35609,26086,20071214
30888,32433,20080320
27724,27722,20080319
72942,66345,20090118
33200,32717,20090109
34207,34485,20090114
32789,34107,20090107
32720,36929,20090109
32348,36928,20090112
34207,28874,20081223
33213,33016,20081222
33214,33087,20081218
34207,33087,20081210
32770,33191,20081031
33200,34207,20081114
34207,33191,20081215
33199,32785,20081123
3351,32777,20081106
33101,32777,20081209
33014,33191,20081029
34207,33086,20081103
32425,23987,20081119
34255,33201,20081124
29135,34207,20081031
33201,30877,20081125
28863,33222,20081203
32776,27184,20081107
27818,32891,20081028
35209,33030,20081112
32038,34530,20081112
32720,34207,20081113
33945,32720,20081029
33457,34207,20081121
32769,34207,20081101
29137,28046,20081104
34207,34207,20081027
33200,33087,20081216
32720,34485,20081118
32720,34207,20081029
34207,27798,20081028
33200,32721,20081211
33366,34533,20081025
33118,33087,20081212
29135,34207,20081210
32900,33193,20081110
52427,58538,20090622
49050,52698,20090714
38972,40682,20090218
58605,52698,20090525
38903,39802,20090217
49052,58538,20090702
38902,33363,20090322
32544,36510,20090216
49052,58538,20090601
61639,64955,20090602
57184,38903,20090402
58670,38902,20090414
