source,dest,daytime
58067,57514,2012022511
32431,35821,2007061912
32433,60553,2007071310
35780,34107,2008063013
29135,35821,2007071811
26273,57515,2011113020
26005,57514,2012051820
58066,26057,2012053109
32776,35821,2008043012
58606,57514,2010101408
58067,26490,2011111809
29135,35821,2007071014
29135,35821,2008060615
29135,35821,2007061814
57515,57515,2012021912
57514,53761,2010101323
58067,57514,2011020202
58067,26057,2012052908
29522,29135,2008051901
57513,26490,2012032209
26005,57515,2012070620
35821,35821,2007112511
57514,53761,2010102500
57893,57514,2009122402
26005,57514,2012032620
58067,57515,2012032511
27819,57514,2012070321
26454,57514,2012071320
26005,57514,2012072021
29135,60103,2008070515
25994,57515,2012071220
33276,29135,2008070911
48139,26490,2011110908
57835,57515,2012031712
29524,26007,2008062802
57515,58073,2010102823
58066,26058,2012031908
25991,57515,2012052220
29135,35821,2008070114
30691,29135,2008062101
28878,57515,2011120920
58067,26490,2012052208
58065,57514,2011050704
57513,57515,2011020703
46086,26490,2012070309
57514,26056,2012022308
25994,57514,2011120120
27819,57515,2012071920
25984,57515,2012072519
57886,26490,2012061407
26004,58113,2011122920
32721,60553,2008040417
26005,57514,2012031620
57515,26490,2012020708
56713,26490,2012070509
58066,57514,2010071003
26415,58067,2012061920
55415,57514,2010101313
57514,58068,2011103009
26005,57514,2012032719
57942,29135,2008062201
57386,59164,2009040900
58067,26490,2011123008
58066,57514,2011090304
30560,60103,2008061914
58067,57515,2010082201
58072,58072,2011121622
26454,57515,2012020621
71626,57514,2011122415
29524,29135,2007061501
57513,57515,2010121106
26004,57514,2011112120
57513,26057,2012052509
58067,26490,2012062707
35821,29135,2007061201
58067,53761,2010102723
54423,26057,2012061308
58066,30874,2011120910
53823,26490,2012072608
25990,57514,2012031221
34133,57514,2011101820
60553,60103,2008051101
25988,57514,2012021116
29135,29640,2007051815
60552,60553,2007071402
60103,58815,2008060808
56500,57515,2010102810
26454,57514,2011112320
57514,57514,2010082105
22229,57514,2012042618
26005,57514,2012071620
58067,57514,2011032605
26004,57514,2012011220
35821,29135,2008040323
56502,57514,2011021411
29135,60553,2008062812
58066,53761,2010101723
26005,57515,2012061821
29135,35821,2007061112
26004,57515,2011112917
29135,35821,2008061213
26004,57514,2012020220
60103,29135,2008051704
32721,57514,2010040712
60103,35821,2008051814
57815,26490,2012071209
50958,57514,2011102914
58067,26490,2011122911
26273,57515,2012052420
57570,57514,2011011503
60552,59164,2008062700
58067,59906,2012042911
29523,29135,2008063000
26417,57515,2011101921
29135,35821,2008063014
58067,26490,2011112910
58067,26490,2012062809
57515,26490,2012052108
60104,29135,2009041201
46261,57515,2011102320
25988,57514,2012012017
55409,57514,2011111216
29135,60553,2009011812
27818,57514,2012062921
58065,57515,2011021123
57515,53761,2010100723
35821,29135,2007041300
26005,57515,2012061419
35821,32433,2008061100
57515,58156,2010090402
25997,57515,2012021620
57515,57514,2010112003
29135,29135,2007041604
29135,60553,2007120119
35821,35821,2008072004
58065,57514,2012050114
32433,35821,2007112216
46073,26490,2011120511
27818,57515,2011123117
26417,57515,2012070420
30755,32433,2008070201
60553,35821,2007112415
26416,57514,2012060420
58815,35821,2008062913
27815,57514,2012042520
56902,26490,2011102608
57570,57570,2010100823
58066,57514,2012021811
29135,35821,2007061515
32880,57514,2012062521
57840,57515,2012013008
58073,57515,2010100709
26273,57514,2012052820
29531,60553,2007101915
57886,57514,2010072501
32721,35821,2008040315
58067,57514,2011020801
57513,58067,2010100608
58065,26057,2012061907
56711,57514,2012012611
57515,53761,2010101500
57515,26056,2011113010
57514,57514,2012052615
58823,29640,2007071514
27818,57515,2011102620
58066,26057,2011122707
57073,26490,2012072508
57515,57515,2010110103
28044,57514,2011111720
60552,59164,2009041400
58066,26490,2012022008
26004,57515,2012010920
32721,35821,2008051914
26004,57515,2011122819
53992,26490,2012072408
26410,57514,2011120221
58067,53761,2010101923
57419,59164,2009040700
59492,57515,2012060914
57811,57514,2012012712
35821,29135,2008070701
58065,26490,2012020108
59576,57515,2012010318
26004,57515,2011121622
57814,26490,2011112509
58065,57515,2011091104
26005,57515,2012030519
60103,49308,2007102123
58066,58067,2011091004
26004,57514,2011121420
35821,29135,2007071900
26004,57515,2012020721
26005,58073,2012061320
58065,26056,2012021009
35821,60553,2007102710
57515,53761,2011121614
25991,57515,2012071720
29135,60553,2008060709
58068,57515,2012051913
26005,57515,2012070221
29135,35821,2007102214
58065,26490,2012032108
26004,57515,2011122720
57812,26490,2012030808
56712,26490,2011102808
58067,26490,2012042708
58067,57514,2011021908
26057,58111,2012020823
57515,26490,2011121309
58067,53761,2010102100
27815,57515,2012011020
26007,57515,2012011917
25991,58067,2011102420
36354,57515,2010070914
25990,57514,2012032123
58066,60014,2011050803
27815,58066,2012030620
58066,57515,2012012111
58067,26490,2011121210
25364,57515,2012022420
26091,57514,2012042422
57344,57514,2010101116
60553,35821,2008040613
29131,32433,2008042813
59164,60103,2009041012
35821,29135,2007112909
57515,26490,2012011108
32433,35821,2007071712
25364,57514,2012033017
35821,29135,2008043001
29135,29523,2007112719
26005,57515,2012031420
34207,29135,2008063013
32721,35821,2007101715
58606,57515,2010102208
57837,26490,2012060608
35821,32433,2007112708
60553,29135,2007120112
57886,57514,2010021702
55410,60873,2010112105
26490,57514,2012021100
58067,25364,2012030108
57814,57515,2011112013
57514,26057,2012032008
26004,57515,2011111615
55821,57514,2011020909
35821,32776,2008061300
58067,58254,2011121512
71635,57515,2012042106
26004,57514,2011111121
26415,57515,2012010620
58132,57514,2011032703
57894,57515,2012061014
26446,57515,2012070521
46072,57515,2012062414
26005,57513,2012060821
25993,57890,2012022820
26454,57515,2011122620
27800,55803,2012021420
35821,29135,2007071623
58067,57514,2012061711
29232,57514,2011111420
57515,26056,2012021508
25996,57515,2012030120
57811,26490,2012071109
58067,26490,2011123108
58067,26490,2012012908
57988,57514,2011112617
58067,57811,2012012314
26410,57515,2012033122
51266,60103,2009041614
58575,57514,2010100916
32249,29135,2007101000
26005,57514,2012052320
58067,57515,2011051405
58065,57513,2011021501
58068,57515,2012071518
25993,57515,2012062020
58066,26490,2012021307
35821,29135,2008061001
32433,35821,2007061314
31988,35821,2008070813
26490,57514,2011112520
57514,53761,2010101201
59164,60103,2009040810
58067,26490,2012051708
26005,57515,2012022921
60391,57514,2012012412
33188,29135,2008062701
26060,57514,2011111821
29135,35821,2008051214
31919,31953,2000010123
29135,35821,2007061410
58066,26490,2011111010
26410,57514,2012060619
29136,32433,2008062212
58065,26490,2012071309
29135,60553,2008051613
57811,59348,2011111312
57515,26490,2012051809
35821,32433,2008052000
26417,57514,2011120820
25992,57514,2011102720
58067,26056,2012060508
57840,57514,2010041010
26004,57515,2012010420
27798,57515,2012062720
29640,29135,2008070301
58066,26490,2012013108
58065,26490,2012050408
57835,57515,2010101604
58068,26490,2012061108
46071,26490,2012021108
26446,57515,2011120520
50957,26057,2012011610
25986,57515,2011121319
29135,29137,2008062808
57513,58099,2010040504
58067,26490,2011120609
35821,32433,2008070801
60103,59164,2008061900
29134,35821,2008062714
58068,57515,2011020310
35821,29135,2008060700
57815,26490,2012042305
56500,57514,2010072312
60103,60103,2009041105
58381,57515,2012062315
58066,57514,2010111405
54810,58102,2008061503
27815,57515,2011101720
29135,35821,2007071611
58066,26056,2012032708
57427,57514,2010101215
32776,57515,2010073012
58065,57515,2010121205
53761,57514,2010072912
57515,53761,2010072923
29135,35821,2008051314
26004,57514,2011112216
58067,26490,2012011808
58066,26490,2011120810
57514,57514,2010041704
55413,57515,2010101513
58068,26490,2012022208
35821,29135,2008050800
58066,26056,2012031508
35821,29135,2008061700
32776,60553,2008050914
58067,26490,2012010408
25970,57514,2012022320
26004,57514,2012021320
26004,57515,2011120721
57814,57514,2011102212
35821,32433,2008051501
29137,29135,2008062810
58067,26057,2012052809
58065,26490,2012042508
24637,35821,2008063011
58067,26490,2011120709
26130,57514,2011111520
58067,26490,2012033009
57515,26490,2012022807
35821,29135,2007071801
58067,26490,2012031208
25990,57515,2012022221
26058,57514,2012050217
58065,26490,2011121409
26005,57515,2012011619
32433,35821,2007101614
58066,26490,2011122808
60553,60553,2008051108
46056,26490,2011121610
56501,57515,2011021009
57835,57515,2010120403
25996,57515,2012022720
58304,56500,2011021623
35821,35780,2007112809
26004,57515,2011050612
48135,35821,2007052011
58067,26490,2012020208
60103,60553,2009082902
57515,53761,2010102201
56713,26490,2011101907
26004,57514,2012020417
26454,57515,2012011320
57513,29135,2010041102
28853,57514,2012052517
26005,57515,2012071820
25991,57515,2012042720
58067,26490,2012061809
35821,60553,2008061401
58067,26056,2012021608
58815,29135,2007101501
59164,59164,2009041300
57744,55558,2011021023
47884,37514,2008062204
29640,29135,2008050900
35821,35821,2008042900
35821,32433,2007102400
29134,60553,2009041212
29135,35821,2008070714
70008,57514,2011082913
26490,57514,2012052120
26454,57515,2012020119
58065,25990,2012070209
26005,57514,2012051721
60553,60553,2008061412
51679,57515,2010061413
35821,29135,2008061723
26005,57515,2012022120
29135,35821,2008070314
35821,32433,2007102501
46099,26490,2012020808
26004,57514,2012053120
58578,57515,2010101814
35821,29135,2007112307
29135,35821,2008071914
25996,57514,2011102520
28875,57515,2012020922
59475,58139,2011120418
58067,57515,2010021602
58574,57514,2010102115
58066,59351,2012050511
35821,32433,2007112610
35821,29135,2007071101
56711,57514,2012071409
35195,32433,2007102300
29135,35821,2007061213
36325,32433,2008051300
27818,57514,2012070920
59475,60013,2012060212
26446,57515,2012011820
58065,57515,2012012818
26005,57514,2012061220
57892,26490,2012070909
26004,57514,2012013119
26004,57514,2011102122
58067,26057,2012032608
25987,57515,2011120620
26005,57515,2012030720
57515,57515,2012070117
58068,26490,2012060708
58066,26490,2012070409
25996,57515,2011111021
29523,35821,2008061313
58065,26490,2012032908
57514,26056,2012033108
58066,57515,2012031812
29135,35821,2008042813
58067,57514,2011022004
60103,35821,2008070613
58066,26490,2012031408
27800,57515,2012032820
26004,57515,2012050320
58066,57515,2011012903
26004,57515,2011102020
26446,57515,2012032321
35158,29135,2007101901
32433,35821,2007100913
60103,29135,2007101305
40647,60103,2009041510
57515,26490,2011120110
32433,35781,2007071913
53992,26490,2012071908
26417,57514,2012032921
26007,29135,2008062804
29135,35821,2008051415
29135,60103,2008051710
35821,29135,2007061902
35821,32433,2008070901
60553,35821,2008051114
60552,59164,2009041600
26411,57514,2011121220
29134,32433,2007101715
26005,57514,2012031521
56713,26490,2012042407
57514,26490,2012020909
31113,29135,2009072910
57041,57515,2011020403
29135,29523,2008061313
58067,26489,2012031308
58067,57515,2010102306
57265,26490,2011102508
33277,60103,2007071502
57835,57514,2012043010
28856,57514,2012021722
25993,57514,2012022018
26417,57515,2011110920
26446,57515,2012030920
35821,32433,2008051401
35821,29135,2007061400
29135,35821,2008061714
60553,60553,2009083001
35821,47895,2007061301
26004,57515,2012030217
57513,26490,2012010908
26446,57515,2012061520
60553,60553,2008040501
36415,57514,2011012201
26415,57514,2012012917
29135,60553,2008051514
32433,35821,2008061615
29134,57515,2010041613
58067,57514,2012031016
29135,35821,2008061014
29527,30260,2007061606
46096,58073,2012062120
26005,58068,2012072321
58065,26490,2011120210
29135,60103,2007112320
58067,54374,2012060109
56712,57515,2012072217
58099,57514,2010021803
58066,57514,2010040404
30739,35821,2007051906
32433,35821,2007041210
57515,26490,2012020608
29135,35821,2008050413
26005,57515,2012060519
57514,53761,2011021323
59316,57514,2010090409
55821,57515,2010102013
58067,57514,2010072402
57514,53761,2010101301
55409,57514,2010100813
57514,57515,2010120505
26005,59303,2012062820
58844,60553,2009040712
57859,26490,2011112810
53993,55821,2012062211
26490,57515,2012020318
27815,57514,2012042321
56500,57515,2010102710
57514,53761,2010102623
26004,58067,2012011121
26005,57514,2012071021
26005,57514,2012031919
35821,29135,2007052100
46095,26057,2012053009
26490,58066,2012021520
58053,71220,2012040110
35821,29135,2008040701
29135,35821,2008070414
25972,57515,2012071120
60553,60103,2009041701
28051,29135,2008051605
29135,35821,2008070214
35822,29134,2007062001
58066,53761,2010100823
58814,21496,2008060808
35821,29135,2008070503
58067,26490,2012011208
35821,32745,2008070101
29135,35821,2007112622
58067,57515,2011121014
53992,26056,2012062008
29135,31113,2009072823
58065,57514,2011091004
69917,57859,2010111313
57515,26490,2012011908
50961,26490,2012012010
29638,60553,2007101212
40431,57514,2010100409
26489,57515,2011110820
58065,26490,2011112410
26004,57515,2011112420
25991,57515,2012072420
58066,58067,2012010113
57515,26490,2012022108
59164,60553,2009041411
58067,26490,2012060409
29135,35821,2007102314
57839,55821,2011020823
60553,35821,2008060914
36977,40424,2007061706
70123,57514,2012051618
26417,57514,2011112819
57513,59074,2011021303
26489,26224,2011082413
28863,26490,2011082816
28777,29134,2011080821
28777,26489,2011080909
26485,29135,2011090209
28044,32721,2011083014
29140,26489,2011082808
32776,26489,2011080709
32721,32430,2011080909
32776,32992,2011080309
28042,32721,2011080922
28865,32721,2011082714
59480,46086,2007080111
62147,33512,2007080609
34256,58587,2007080200
57823,29135,2007081009
36237,33511,2007080308
37344,59481,2007080623
34076,33510,2007080501
34114,36564,2007080623
35729,34449,2007080114
33364,33510,2007080215
33510,59480,2007080723
33510,35729,2007080900
32433,33510,2007073111
35728,33512,2007080404
62147,33511,2007080709
34256,59480,2007080523
33276,35729,2007080223
57704,33512,2007080810
36479,36242,2007080308
33510,59481,2007080923
34076,59480,2007073123
33364,33512,2007080910
60553,29135,2008082007
63031,63007,2008092200
60637,56951,2008091704
63031,65909,2008093007
62614,63306,2008092700
60638,63306,2008092310
58815,60553,2008090800
62989,60637,2008090501
63031,63031,2008072900
60424,63031,2008080609
60048,63007,2008092500
61052,60553,2008090703
63031,60553,2008092401
21254,63031,2008082308
58844,63031,2008091523
63031,63031,2008100504
63031,63031,2008080801
62950,62951,2008080510
62687,60103,2008081905
63007,63031,2008092712
63031,60103,2008090614
58814,60553,2008090901
63031,63031,2008092214
60075,63031,2008091100
63031,63031,2008091201
50678,60553,2008091423
63031,63031,2008092018
60637,60553,2008090204
62987,63007,2008082510
60318,45616,2008091800
63031,63306,2008073001
63031,62987,2008091410
60591,63031,2008091404
63030,63031,2008100600
29136,29138,2007062314
29136,29547,2007041715
29135,29138,2007061814
29138,29547,2007041915
29138,29135,2007061400
29140,32433,2007041600
28862,29135,2007041700
29138,29135,2007061900
29137,29138,2007061313
28050,29135,2007061703
28051,29135,2007041609
29136,29135,2007042103
29135,29547,2007041615
29137,29138,2007061709
28051,29896,2007041703
28861,29135,2007041812
28863,29140,2007061512
28781,29135,2007042200
32776,33076,2007062308
29139,29134,2007062401
29136,29547,2007042115
30874,28781,2007041514
29135,29135,2007041909
28781,29135,2007041801
29135,29135,2007042103
29138,28781,2007062212
29136,32717,2009092018
23705,32776,2009022009
25614,25539,2009021921
32721,49540,2009010922
29136,29135,2009091509
28852,25356,2009020922
23708,21867,2009012410
31988,29135,2009092509
29137,29135,2009091910
29137,31988,2009092800
30873,28046,2009011019
32775,25467,2009022022
33153,33154,2009061002
